CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age-Cat,Tenure-Cat,Score-Cat
7521,15665374,610.0,Spain,Female,31,5.0,0.0,2.0,0,0,63736.36,0,regular,long,poor
7522,15588854,715.0,France,Female,31,3.0,110581.29,1.0,1,1,94715.24,0,regular,mid,good
7523,15810716,750.0,n/a,Male,42,8.0,151836.36,2.0,1,0,68695.38,0,senior,vip,very good
7524,15776921,431.0,Germany,Male,45,5.0,83624.55,2.0,0,0,36899.62,0,senior,long,very poor
7525,15569394,704.0,France,Male,24,2.0,148197.15,2.0,1,0,182775.08,0,graduade,mid,good
7526,15788215,535.0,Spain,Female,30,5.0,122924.75,1.0,0,0,62390.59,1,regular,long,very poor
7527,15641007,614.0,France,Female,38,4.0,72594.0,1.0,1,1,76042.48,0,senior,long,poor
7528,15594651,748.0,France,Male,38,4.0,115221.36,1.0,0,1,70956.75,0,senior,long,very good
7529,15575146,492.0,Germany,Male,51,8.0,117808.74,2.0,1,1,67311.12,0,senior,vip,very poor
7530,15608916,573.0,France,Male,40,7.0,147754.68,1.0,1,1,110454.46,0,senior,vip,very poor
7531,15666297,706.0,Spain,Female,53,3.0,0.0,3.0,0,0,88479.02,1,senior,mid,good
7532,15598586,680.0,France,Male,31,10.0,113292.17,1.0,1,1,122639.73,0,regular,vip,good
7533,15665014,458.0,Spain,Male,36,5.0,0.0,2.0,1,0,79723.78,0,senior,long,very poor
7534,15701738,612.0,Germany,Male,44,2.0,115163.38,1.0,1,1,97677.52,1,senior,mid,poor
7535,15650591,809.0,Germany,Male,50,10.0,118098.62,1.0,1,1,100720.02,1,senior,vip,excellent
7536,15652667,590.0,France,Male,39,9.0,0.0,2.0,1,1,104730.52,0,senior,vip,poor
7537,15679622,602.0,France,Male,35,8.0,0.0,1.0,1,1,22499.29,0,senior,vip,poor
7538,15730150,540.0,Spain,Male,37,0.0,120825.7,1.0,1,0,28257.89,0,senior,short,very poor
7539,15813192,494.0,France,Male,25,6.0,0.0,2.0,0,1,109988.09,0,regular,long,very poor
7540,15606554,797.0,France,Male,29,1.0,0.0,1.0,0,1,149991.32,0,regular,short,very good
7541,15611794,526.0,Germany,Male,61,6.0,133845.28,2.0,1,1,45180.8,0,senior,long,very poor
7542,15672357,631.0,Spain,Male,38,7.0,0.0,2.0,1,0,181605.85,0,senior,vip,poor
7543,15711759,576.0,France,Female,29,5.0,108541.04,1.0,1,1,126469.09,0,regular,long,very poor
7544,15615296,405.0,France,Male,39,10.0,0.0,1.0,1,0,160810.85,1,senior,vip,very poor
7545,15699294,555.0,France,Male,30,1.0,0.0,2.0,0,0,88146.86,0,regular,short,very poor
7546,15788634,750.0,Spain,Female,39,2.0,113817.06,1.0,0,0,88333.74,0,senior,mid,very good
7547,15660871,665.0,France,Male,28,8.0,137300.23,1.0,1,0,90174.83,0,regular,vip,poor
7548,15618258,640.0,Spain,Male,37,5.0,158024.38,1.0,1,0,81298.09,0,senior,long,poor
7549,15722535,457.0,France,Female,33,7.0,127837.54,1.0,0,1,60013.17,0,regular,vip,very poor
7550,15690169,645.0,France,Male,31,7.0,161171.7,2.0,1,0,12599.94,1,regular,vip,poor
7551,15790689,647.0,Spain,Male,38,9.0,80958.36,1.0,1,1,128590.73,0,senior,vip,poor
7552,15665181,808.0,Spain,Male,25,7.0,0.0,2.0,0,1,23180.37,0,regular,vip,excellent
7553,15633608,641.0,France,Male,33,2.0,146193.6,2.0,1,1,55796.83,1,regular,mid,poor
7554,15805261,700.0,Spain,Male,29,8.0,0.0,2.0,0,1,152097.02,0,regular,vip,good
7555,15740356,660.0,Germany,Male,26,4.0,115021.76,1.0,0,1,162443.05,0,regular,long,poor
7556,15808223,615.0,Spain,Male,41,1.0,126773.43,1.0,1,1,55551.26,0,senior,short,poor
7557,15769980,705.0,Germany,Female,40,3.0,92889.91,1.0,1,1,109496.69,0,senior,mid,good
7558,15675450,718.0,France,Male,48,9.0,0.0,2.0,1,1,72105.63,0,senior,vip,good
7559,15776494,754.0,France,Male,61,5.0,146622.35,1.0,1,1,41815.22,1,senior,long,very good
7560,15592412,713.0,Germany,Male,45,4.0,131038.14,1.0,1,0,74005.04,1,senior,long,good
7561,15777452,587.0,France,Female,46,6.0,88820.29,1.0,0,0,70224.34,0,senior,long,poor
7562,15692258,569.0,Spain,Male,31,1.0,115406.97,1.0,0,0,145528.22,0,regular,short,very poor
7563,15791045,568.0,France,Female,38,3.0,132951.92,1.0,0,1,124486.28,0,senior,mid,very poor
7564,15807889,634.0,Germany,Male,74,5.0,108891.7,1.0,1,0,10078.02,0,retired,long,poor
7565,15602043,770.0,n/a,Female,46,5.0,141788.63,2.0,0,0,164967.21,0,senior,long,very good
7566,15807335,676.0,Spain,Female,64,4.0,116954.32,1.0,1,1,91149.48,0,senior,long,good
7567,15629985,723.0,Germany,Female,47,10.0,90450.0,2.0,0,0,103379.31,1,senior,vip,good
7568,15679453,614.0,Germany,Female,39,8.0,125997.22,1.0,1,1,128049.34,1,senior,vip,poor
7569,15637315,601.0,Spain,Female,41,3.0,0.0,2.0,1,0,54342.83,0,senior,mid,poor
7570,15691513,592.0,France,Male,60,9.0,0.0,4.0,1,1,13614.01,1,senior,vip,poor
7571,15622289,605.0,Spain,Female,36,9.0,0.0,2.0,0,1,35521.63,0,senior,vip,poor
7572,15715184,752.0,Spain,Female,31,4.0,144637.86,2.0,1,0,40496.72,0,regular,long,very good
7573,15702801,677.0,France,Female,29,3.0,86616.35,1.0,0,0,91903.9,1,regular,mid,good
7574,15719931,850.0,France,Male,31,8.0,0.0,2.0,1,0,178667.7,0,regular,vip,excellent
7575,15806081,608.0,Germany,Female,48,2.0,127924.25,1.5454545454545454,1,0,32202.61,0,senior,mid,poor
7576,15796336,786.0,Spain,Female,34,9.0,0.0,2.0,1,0,117034.32,0,regular,vip,very good
7577,15647306,777.0,France,Female,29,9.0,131240.61,1.0,1,1,163746.09,1,regular,vip,very good
7578,15742369,667.0,Spain,Male,31,5.0,0.0,2.0,1,1,20346.69,0,regular,long,poor
7579,15655859,848.0,Spain,Male,35,5.0,120046.74,1.875,1,0,84710.65,0,senior,long,excellent
7580,15675650,486.0,France,Female,39,8.0,97819.36,1.0,0,1,120531.31,0,senior,vip,very poor
7581,15574119,598.0,Spain,Female,64,1.0,62979.93,1.0,1,1,152273.57,0,senior,short,poor
7582,15754168,506.0,France,Female,40,3.0,57509.77189189189,1.0,1,1,144345.58,0,senior,mid,very poor
7583,15763029,612.0,Germany,Male,46,9.0,161450.03,1.0,1,1,96961.0,1,senior,vip,poor
7584,15765048,545.0,France,Male,30,3.0,0.0,2.0,1,0,170307.43,0,regular,mid,very poor
7585,15786215,793.0,France,Male,56,8.0,119496.25,2.0,1,0,29880.99,0,senior,vip,very good
7586,15707559,682.0,France,Female,30,9.0,0.0,2.0,1,1,195104.91,0,regular,vip,good
7587,15582129,517.0,France,Male,62,1.0,43772.66,3.0,1,0,187756.24,1,senior,short,very poor
7588,15687540,684.0,France,Male,32,9.0,100249.41,1.5454545454545454,0,1,67599.69,0,regular,vip,good
7589,15787196,692.0,Spain,Male,46,2.0,0.0,2.0,1,1,105983.09,0,senior,mid,good
7590,15670898,740.0,France,Female,60,5.0,108028.08,2.0,0,0,25980.42,1,senior,long,very good
7591,15775433,666.0,Germany,Male,71,1.0,53013.29,2.0,1,1,112222.64,0,retired,short,poor
7592,15700693,693.0,France,Male,68,2.0,0.0,2.0,1,1,59864.96,0,retired,mid,good
7593,15677955,757.0,Germany,Male,33,1.0,122088.67,1.0,1,0,42581.09,0,regular,short,very good
7594,15570086,684.0,Germany,Male,18,9.0,90544.0,1.0,0,1,4777.23,0,graduade,vip,good
7595,15794875,691.0,Spain,Male,35,6.0,0.0,2.0,0,1,178038.17,0,senior,long,good
7596,15673591,842.0,France,Male,44,3.0,141252.18,4.0,0,1,128521.16,1,senior,mid,excellent
7597,15631756,482.0,France,n/a,35,5.0,147813.05,2.0,0,0,109029.72,0,senior,long,very poor
7598,15757617,735.0,France,Male,55,6.0,134140.68,1.0,1,0,2267.88,0,senior,long,good
7599,15612729,681.0,France,Female,63,7.0,0.0,2.0,1,1,55054.48,0,senior,vip,good
7600,15637857,616.0,France,Female,31,8.0,0.0,1.0,0,1,76456.17,0,regular,vip,poor
7601,15681007,850.0,France,Female,35,2.0,128548.49,4.0,1,0,75478.95,1,senior,mid,excellent
7602,15593622,635.0,France,Male,43,10.0,122198.21,2.0,0,1,179144.54,0,senior,vip,poor
7603,15629273,638.0,Germany,Male,42,8.0,145177.84,1.0,1,0,193471.74,1,senior,vip,poor
7604,15765846,820.0,Spain,Female,31,2.0,94222.53,1.0,1,0,103570.8,0,regular,mid,excellent
7605,15596013,694.0,Germany,Female,58,1.0,143212.22,1.0,0,0,102628.56,1,senior,short,good
7606,15722473,713.0,France,Male,41,3.0,0.0,2.0,1,0,55772.04,0,senior,mid,good
7607,15774936,543.0,Germany,Male,39,6.0,143350.41,1.0,1,1,192070.16,1,senior,long,very poor
7608,15685640,649.0,France,Female,41,3.0,130931.83,1.0,1,1,144808.37,0,senior,mid,poor
7609,15566563,777.0,France,Female,30,4.0,137851.31,1.0,1,0,5008.23,1,regular,long,very good
7610,15768746,561.0,France,Male,33,6.0,0.0,2.0,0,0,173680.39,0,regular,long,very poor
7611,15689952,724.0,Spain,Male,41,5.0,0.0,1.0,0,1,115753.94,0,senior,long,good
7612,15725906,665.0,Spain,Female,51,8.0,0.0,1.0,1,1,38928.48,1,senior,vip,poor
7613,15634501,441.0,France,Male,60,1.0,140614.15,1.0,0,1,174381.23,0,senior,short,very poor
7614,15571940,579.0,Spain,n/a,22,3.0,118680.57,1.0,1,1,49829.8,0,graduade,mid,poor
7615,15741643,777.0,Germany,Male,35,7.0,122917.69,1.0,1,1,76169.68,0,senior,vip,very good
7616,15806822,739.0,France,Female,36,0.0,0.0,2.0,0,0,133465.57,0,senior,short,very good
7617,15701166,660.0,France,Male,40,5.0,131754.11,2.0,1,1,38761.61,0,senior,long,poor
7618,15718531,554.0,France,Female,35,8.0,0.0,2.0,1,1,176779.46,0,senior,vip,very poor
7619,15628308,850.0,France,Female,24,6.0,0.0,2.0,1,1,13159.9,0,graduade,long,excellent
7620,15585287,842.0,Germany,Female,35,9.0,119948.09,1.0,1,0,48217.97,1,senior,vip,excellent
7621,15781619,785.0,France,Female,38,1.0,0.0,1.0,1,0,134964.85,1,senior,short,very good
7622,15805162,550.0,France,Male,25,0.0,0.0,2.0,1,1,184221.11,0,regular,short,very poor
7623,15588535,750.0,Spain,Female,39,6.0,0.0,1.5714285714285714,0,0,19264.33,0,senior,long,very good
7624,15775307,490.0,Spain,Female,38,3.0,97266.1,1.0,1,1,92797.23,0,senior,mid,very poor
7625,15777616,605.0,Germany,Male,28,10.0,113690.83,1.0,1,0,33114.24,0,regular,vip,poor
7626,15692291,563.0,Spain,Female,42,6.0,99056.22,2.0,1,0,154347.95,1,senior,long,very poor
7627,15680843,675.0,France,Male,34,8.0,0.0,2.0,1,1,184842.21,0,regular,vip,good
7628,15606232,621.0,Spain,Female,36,7.0,116338.68,1.0,1,1,155743.48,0,senior,vip,poor
7629,15684358,711.0,France,Male,41,3.0,0.0,2.0,1,1,193747.57,0,senior,mid,good
7630,15806389,549.0,Germany,Female,55,1.0,137592.31,2.0,0,1,116548.02,1,senior,short,very poor
7631,15641860,764.0,Germany,Male,34,6.0,108760.27,2.0,1,0,166324.79,1,regular,long,very good
7632,15814237,627.0,Germany,Male,30,3.0,128770.88,2.0,1,1,40199.01,0,regular,mid,poor
7633,15808780,850.0,France,Female,34,2.0,0.0,2.0,0,0,51919.04,0,regular,mid,excellent
7634,15767064,614.0,Spain,Female,36,1.0,44054.84,1.0,1,1,73329.08,0,senior,short,poor
7635,15751177,685.0,Germany,Female,44,2.0,119657.53,1.0,1,0,145387.05,1,senior,mid,good
7636,15613427,683.0,Germany,Female,49,7.0,108797.63,2.0,0,0,140763.18,0,senior,vip,good
7637,15647259,643.0,Spain,Male,35,2.0,0.0,2.0,0,0,67979.35,0,senior,mid,poor
7638,15748660,561.0,Germany,Female,49,1.0,102025.32,1.0,1,0,133051.64,1,senior,short,very poor
7639,15726695,601.0,Spain,n/a,20,9.0,122446.61,2.0,1,0,86791.9,0,graduade,vip,poor
7640,15757473,766.0,France,Female,27,7.0,158786.67,2.0,0,1,47579.25,0,regular,vip,very good
7641,15809509,699.0,France,Male,29,3.0,125689.29,1.0,1,1,151623.71,0,regular,mid,good
7642,15715512,850.0,Germany,Male,29,1.0,154640.41,1.0,1,1,164039.51,0,regular,short,excellent
7643,15614168,792.0,Germany,Female,50,4.0,146710.76,1.0,1,0,16528.4,1,senior,long,very good
7644,15679818,636.0,Germany,Male,67,7.0,136709.35,1.0,0,1,66753.1,1,retired,vip,poor
7645,15609928,850.0,Germany,Male,43,5.0,129305.09,2.0,0,1,19244.58,0,senior,long,excellent
7646,15731246,628.0,Spain,Male,40,10.0,0.0,2.0,1,0,103832.58,0,senior,vip,poor
7647,15685243,736.0,France,Female,63,10.0,0.0,2.0,0,1,502.7,0,senior,vip,good
7648,15638730,711.0,France,Female,21,0.0,82844.33,2.0,0,1,1408.68,0,graduade,short,good
7649,15697034,583.0,Spain,Female,22,2.0,0.0,2.0,0,1,5985.36,0,graduade,mid,poor
7650,15699225,757.0,France,Male,46,0.0,0.0,2.0,1,0,37460.05,0,senior,short,very good
7651,15677387,749.0,Germany,Female,33,10.0,76692.22,1.0,0,1,30396.43,0,regular,vip,very good
7652,15759184,705.0,France,Male,34,7.0,117715.84,1.0,1,0,2498.67,0,regular,vip,good
7653,15595991,585.0,France,Male,54,8.0,87105.32,1.0,1,1,55346.14,0,senior,vip,poor
7654,15681332,437.0,France,Female,43,6.0,0.0,1.0,1,0,148330.97,1,senior,long,very poor
7655,15756299,741.0,France,Female,64,2.0,69311.16,1.0,1,1,59237.72,0,senior,mid,very good
7656,15750547,738.0,France,Male,26,9.0,0.0,2.0,1,1,48644.94,0,regular,vip,good
7657,15566380,586.0,Spain,Female,33,10.0,66948.67,2.0,1,1,140759.03,0,regular,vip,poor
7658,15675963,627.0,France,Female,57,9.0,0.0,2.0,1,1,107712.42,0,senior,vip,poor
7659,15674671,551.0,Spain,Male,76,2.0,128410.71,2.0,1,1,181718.73,0,retired,mid,very poor
7660,15621466,606.0,Germany,Male,38,3.0,99897.53,1.0,0,0,37054.65,0,senior,mid,poor
7661,15607176,674.0,France,Male,22,3.0,0.0,1.0,1,1,173940.59,0,graduade,mid,good
7662,15570299,584.0,Germany,Female,31,6.0,152622.34,1.0,1,0,99298.8,0,regular,long,poor
7663,15613197,590.0,France,Male,40,8.0,0.0,2.0,1,0,62933.03,0,senior,vip,poor
7664,15798885,585.0,France,Male,56,4.0,138227.19,2.0,1,1,55287.84,0,senior,long,poor
7665,15714883,508.0,France,Female,25,2.0,111395.53,1.0,0,1,48197.06,0,regular,mid,very poor
7666,15604497,458.0,Germany,Male,44,7.0,84386.57,1.0,1,0,178642.73,0,senior,vip,very poor
7667,15773949,692.0,France,Female,36,3.0,0.0,2.0,1,1,8282.22,0,senior,mid,good
7668,15774164,502.0,Germany,Male,33,5.0,174673.65,2.0,1,0,33300.56,0,regular,long,very poor
7669,15774127,518.0,France,Male,46,3.0,0.0,2.0,1,0,76515.79,0,senior,mid,very poor
7670,15619016,660.0,Germany,Male,46,5.0,109019.65,2.0,1,1,103633.0,0,senior,long,poor
7671,15795759,698.0,Germany,Female,52,1.0,107906.75,1.35,1,0,168886.39,1,senior,short,good
7672,15798844,678.0,France,Male,54,7.0,128914.97,1.0,0,0,191746.23,1,senior,vip,good
7673,15717962,773.0,Spain,Male,63,9.0,111179.83,1.0,1,1,93091.02,0,senior,vip,very good
7674,15691504,619.0,Germany,Female,52,8.0,124099.13,1.0,0,0,23904.52,0,senior,vip,poor
7675,15693893,684.0,Germany,Male,59,9.0,122471.09,1.0,0,1,15807.07,0,senior,vip,good
7676,15672499,635.0,France,Male,34,3.0,134692.4,2.0,1,1,83773.02,0,regular,mid,poor
7677,15750410,680.0,France,Female,25,4.0,123816.5,1.0,1,1,90162.35,0,regular,long,good
7678,15568904,608.0,Germany,Male,34,3.0,106288.54,1.0,1,1,36639.25,0,regular,mid,poor
7679,15649033,603.0,Germany,Female,55,7.0,127723.25,2.0,1,0,139469.11,1,senior,vip,poor
7680,15780989,579.0,Spain,Male,43,2.0,145843.82,1.0,1,1,198402.37,1,senior,mid,poor
7681,15771059,756.0,Germany,Female,34,2.0,148200.72,1.0,0,0,194584.48,0,regular,mid,very good
7682,15687852,611.0,France,Male,30,2.0,104145.65,1.0,0,0,159629.64,0,regular,mid,poor
7683,15695280,532.0,Germany,Male,24,8.0,142755.25,1.0,0,0,34231.48,0,graduade,vip,very poor
7684,15592751,684.0,Germany,Female,63,3.0,81245.79,1.0,1,0,69643.31,1,senior,mid,good
7685,15598338,647.0,Germany,Female,33,3.0,168560.46,2.0,0,0,90270.16,0,regular,mid,poor
7686,15735784,583.0,France,Male,38,8.0,0.0,1.0,1,0,47848.56,0,senior,vip,poor
7687,15629128,774.0,Germany,Male,42,2.0,132193.94,2.0,1,1,162865.52,0,senior,mid,very good
7688,15642870,677.0,France,Male,58,9.0,0.0,1.0,0,1,168650.4,0,senior,vip,good
7689,15637977,542.0,Germany,Male,25,8.0,139330.1,1.6428571428571428,0,0,54372.37,0,regular,vip,very poor
7690,15600792,613.0,Spain,Male,29,0.0,0.0,2.0,0,1,133897.32,0,regular,short,poor
7691,15576131,666.0,France,Male,40,5.0,0.0,2.0,1,0,147878.05,0,senior,long,poor
7692,15686588,777.0,France,Female,28,2.0,134571.5,1.0,0,1,118313.38,0,regular,mid,very good
7693,15761018,581.0,Germany,Male,50,2.0,143829.2,2.0,1,0,181224.24,1,senior,mid,poor
7694,15616029,705.0,France,Male,32,7.0,0.0,2.0,1,0,7921.57,0,regular,vip,good
7695,15761149,673.0,France,Female,44,8.0,133444.97,1.0,0,1,5708.19,0,senior,vip,good
7696,15802758,594.0,Germany,Female,23,4.0,104753.84,2.0,1,0,56756.52,1,graduade,long,poor
7697,15647838,648.0,Germany,n/a,51,2.0,116574.84,1.0,1,0,4121.04,1,senior,mid,poor
7698,15735968,605.0,France,Male,38,10.0,0.0,2.0,0,1,97213.09,0,senior,vip,poor
7699,15581286,734.0,France,Female,40,9.0,176914.8,1.5151515151515151,1,1,12799.23,0,senior,vip,good
7700,15625445,572.0,France,Female,36,8.0,68348.18,2.0,0,1,50400.32,0,senior,vip,very poor
7701,15600173,595.0,France,Female,38,9.0,0.0,2.0,1,1,41447.86,0,senior,vip,poor
7702,15635143,749.0,France,Male,42,2.0,56726.83,2.0,0,1,185543.35,0,senior,mid,very good
7703,15664849,573.0,Spain,Male,46,3.0,65269.23,1.0,0,1,189988.65,1,senior,mid,very poor
7704,15762455,624.0,Spain,Male,33,6.0,66220.17,1.0,0,1,170819.01,0,regular,long,poor
7705,15797165,703.0,France,Male,56,9.0,0.0,1.0,0,0,85547.33,1,senior,vip,good
7706,15788189,665.0,France,Female,41,8.0,96147.55,1.0,1,0,137037.97,0,senior,vip,poor
7707,15780492,648.0,France,Male,42,4.0,0.0,2.0,1,0,19283.14,0,senior,long,poor
7708,15678497,850.0,Spain,Male,48,2.0,0.0,1.0,1,0,169425.3,1,senior,mid,excellent
7709,15588560,569.0,Germany,Female,32,8.0,145330.43,1.0,1,1,132038.65,0,regular,vip,very poor
7710,15606003,566.0,France,Female,21,3.0,0.0,2.0,1,1,3626.47,0,graduade,mid,very poor
7711,15611756,537.0,Germany,Female,47,4.0,124192.28,2.0,1,1,50881.51,0,senior,long,very poor
7712,15789563,706.0,Germany,Female,46,7.0,111288.18,1.0,1,1,149170.25,1,senior,vip,good
7713,15702416,734.0,France,Male,43,7.0,107805.67,1.0,0,0,182505.68,0,senior,vip,good
7714,15766288,586.0,Germany,Female,36,5.0,103700.69,1.0,1,0,194072.56,1,senior,long,poor
7715,15667633,612.0,France,Female,38,1.0,0.0,2.0,1,1,9209.21,0,senior,short,poor
7716,15622774,648.0,France,Male,34,0.0,0.0,1.0,1,1,167931.81,0,regular,short,poor
7717,15755416,557.0,France,Female,27,3.0,87739.08,1.0,1,1,123096.56,0,regular,mid,very poor
7718,15769915,643.0,Spain,Female,20,0.0,133313.34,1.0,1,1,3965.69,0,graduade,short,poor
7719,15643908,433.0,France,Female,49,10.0,0.0,1.0,1,1,87711.61,0,senior,vip,very poor
7720,15627395,643.0,Germany,Male,41,7.0,154902.66,1.0,1,1,49667.28,0,senior,vip,poor
7721,15679663,488.0,France,Female,36,0.0,0.0,2.0,1,0,136675.22,0,senior,short,very poor
7722,15651581,758.0,Germany,Male,68,6.0,112595.85,1.0,1,0,35865.44,1,retired,long,very good
7723,15596379,743.0,Germany,Male,39,3.0,119695.75,1.0,0,1,26136.13,0,senior,mid,very good
7724,15746674,730.0,France,Female,47,7.0,0.0,1.0,1,0,33373.26,1,senior,vip,good
7725,15801256,746.0,Spain,Male,49,7.0,0.0,2.0,0,1,10096.25,0,senior,vip,very good
7726,15663808,666.0,Germany,Female,59,8.0,152614.51,2.0,1,1,188782.3,0,senior,vip,poor
7727,15598521,580.0,Germany,Female,33,7.0,131647.01,2.0,0,0,79775.19,0,regular,vip,poor
7728,15621457,850.0,France,Male,27,6.0,96654.72,2.0,0,0,152740.16,0,regular,long,excellent
7729,15764726,563.0,France,Male,22,3.0,137583.04,1.0,0,1,5791.85,0,graduade,mid,very poor
7730,15646374,766.0,Germany,Female,28,3.0,62717.84,2.0,1,1,13182.43,0,regular,mid,very good
7731,15716501,659.0,France,Male,32,9.0,95377.13,1.0,0,1,187551.24,0,regular,vip,poor
7732,15589948,607.0,Spain,Male,28,1.0,135936.1,2.0,1,1,110560.14,0,regular,short,poor
7733,15811343,644.0,Germany,Male,35,5.0,161591.11,3.0,1,1,63795.62,0,senior,long,poor
7734,15594436,588.0,Spain,Male,33,2.0,0.0,2.0,1,1,12483.56,0,regular,mid,poor
7735,15748995,691.0,Spain,Male,30,9.0,0.0,2.0,0,1,10963.04,0,regular,vip,good
7736,15677062,666.0,France,Female,38,6.0,127043.09,1.0,1,1,8247.0,0,senior,long,poor
7737,15697201,640.0,Spain,Female,46,3.0,0.0,1.0,1,1,156260.08,0,senior,mid,poor
7738,15666453,611.0,Germany,Female,29,4.0,78885.88,2.0,1,1,26927.69,0,regular,long,poor
7739,15693771,651.0,Spain,Female,45,8.0,95922.9,1.0,1,0,84782.42,1,senior,vip,poor
7740,15569867,529.0,France,Female,29,8.0,0.0,2.0,1,0,19842.11,0,regular,vip,very poor
7741,15711602,676.0,France,Female,36,3.0,91711.59,1.0,1,1,95393.43,0,senior,mid,good
7742,15717736,639.0,Germany,Female,46,10.0,110031.09,2.0,1,1,133995.59,0,senior,vip,poor
7743,15750441,782.0,France,Male,36,5.0,81210.72,2.0,0,1,108003.38,0,senior,long,very good
7744,15732791,641.0,Germany,Male,32,5.0,122947.92,1.0,1,1,99154.86,0,regular,long,poor
7745,15775104,697.0,France,Female,38,1.0,182065.85,1.0,1,0,49503.5,0,senior,short,good
7746,15757607,623.0,France,Male,45,0.0,0.0,1.0,1,0,196533.72,1,senior,short,poor
7747,15793070,494.0,Spain,Female,41,2.0,69974.66,2.0,1,0,188426.13,1,senior,mid,very poor
7748,15760456,731.0,France,Female,38,10.0,123711.73,2.0,1,0,171340.68,1,senior,vip,good
7749,15665385,657.0,France,Male,44,6.0,76495.04,1.0,1,0,79071.89,0,senior,long,poor
7750,15612418,744.0,France,Female,38,9.0,0.0,2.0,0,0,20940.76,0,senior,vip,very good
7751,15727138,774.0,Spain,n/a,46,9.0,0.0,2.0,1,1,34774.26,0,senior,vip,very good
7752,15732061,850.0,Germany,Female,45,1.0,121874.89,1.0,0,0,6865.41,1,senior,short,excellent
7753,15776051,551.0,France,Female,45,6.0,0.0,2.0,1,1,51143.43,0,senior,long,very poor
7754,15616530,638.0,France,Male,36,6.0,69473.78177083333,1.0,0,0,47031.4,1,senior,long,poor
7755,15632344,792.0,France,Female,42,0.0,99045.93,2.0,1,0,47160.01,0,senior,short,very good
7756,15744979,666.0,France,Female,36,8.0,0.0,1.0,0,1,158666.99,0,senior,vip,poor
7757,15745433,716.0,Germany,Female,30,2.0,205770.78,2.0,0,0,65464.66,0,regular,mid,good
7758,15683657,594.0,France,Female,31,0.0,79340.95,1.0,1,0,78255.86,0,regular,short,poor
7759,15718572,600.0,Germany,Male,57,9.0,138456.03,2.0,1,1,103548.25,0,senior,vip,poor
7760,15665783,565.0,France,Male,49,7.0,0.0,2.0,1,1,89609.26,0,senior,vip,very poor
7761,15652782,678.0,Germany,Male,48,2.0,101099.9,2.0,0,1,193476.04,0,senior,mid,good
7762,15707025,648.0,Spain,Female,31,5.0,0.0,2.0,1,1,5199.02,0,regular,long,poor
7763,15647807,642.0,France,Male,40,8.0,109219.83,1.0,1,0,52827.51,0,senior,vip,poor
7764,15718281,706.0,Germany,Male,67,1.0,123276.69,2.0,1,1,86507.88,1,retired,short,good
7765,15660571,668.0,Spain,Male,38,10.0,113034.31,1.0,1,1,100423.88,0,senior,vip,poor
7766,15727857,635.0,Spain,Male,41,1.0,0.0,2.0,1,0,175611.5,0,senior,short,poor
7767,15639252,603.0,Spain,Male,30,6.0,129548.5,2.0,1,1,19282.85,0,regular,long,poor
7768,15628144,635.0,France,Female,72,4.0,74812.84,1.0,0,1,27448.33,0,retired,long,poor
7769,15683560,642.0,France,Female,40,7.0,0.0,2.0,1,0,183963.34,0,senior,vip,poor
7770,15653275,785.0,Spain,Female,54,1.0,0.0,2.0,1,0,45113.92,1,senior,short,very good
7771,15622182,628.0,Germany,Female,40,3.0,153538.13,2.0,1,0,110776.01,0,senior,mid,poor
7772,15613962,499.0,France,Female,38,9.0,50660.50787878788,2.0,0,1,183042.2,0,senior,vip,very poor
7773,15618437,567.0,Spain,Male,34,10.0,0.0,2.0,0,1,161571.79,0,regular,vip,very poor
7774,15783338,449.0,Spain,Male,32,0.0,155619.36,1.0,1,1,166692.03,0,regular,short,very poor
7775,15764491,701.0,Spain,Male,35,10.0,159693.9,2.0,1,1,71173.64,0,senior,vip,good
7776,15712960,613.0,Spain,Male,37,3.0,171653.17,1.0,0,1,95267.0,0,senior,mid,poor
7777,15688157,683.0,Germany,Female,39,2.0,47685.47,2.0,1,1,86019.48,0,senior,mid,good
7778,15579287,581.0,France,n/a,35,4.0,0.0,2.0,0,1,86383.82,0,senior,long,poor
7779,15570931,620.0,France,Male,61,5.0,0.0,1.0,0,0,31641.52,1,senior,long,poor
7780,15615177,561.0,Spain,Male,28,6.0,123692.0,1.0,1,1,70548.96,0,regular,long,very poor
7781,15809906,558.0,Germany,Male,26,1.0,148853.29,2.0,1,1,24411.02,0,regular,short,very poor
7782,15652169,642.0,France,Male,35,2.0,133161.95,1.0,0,1,122254.86,0,senior,mid,poor
7783,15649450,805.0,Germany,Male,24,6.0,122005.8725,2.0,1,0,186035.72,0,graduade,long,excellent
7784,15777179,687.0,France,Male,35,9.0,0.0,2.0,0,1,73133.82,0,senior,vip,good
7785,15803538,695.0,Spain,Male,56,1.0,0.0,1.2352941176470589,1,0,187734.49,1,senior,short,good
7786,15610936,562.0,France,Male,33,6.0,0.0,2.0,1,0,111590.35,0,regular,long,very poor
7787,15590094,613.0,Germany,Male,38,9.0,126265.88,2.0,0,0,15859.95,0,senior,vip,poor
7788,15572706,589.0,France,Male,37,5.0,0.0,1.0,1,0,61324.87,0,senior,long,poor
7789,15634564,593.0,Spain,Male,31,8.0,112713.34,1.0,1,1,176868.89,0,regular,vip,poor
